id,protocol,page_number,text,merge_type
i-75qPAVMdQitaeRgwgVGgBv,riksdagen-records/data/1930/prot-1930--ak--013.xml,,"
            Vi kunna exempelvis titta på danskarna här. Det lilla Danmark
            med över en miljon hektar åker mer än Sverige kan exportera av
            animalisk produktion för en miljard tjugutvå miljoner kronor mer
            än Sverige! Men de hava inga tullar, de hava intet inmalningstvång,
            de hava icke utförselbevis, men Sverige har utförselbevis som
            möjliggör för Danmark att köpa svensk spannmål i Köpenhamn tre
            kronor billigare per hundra kilogram än man köper den i Malmö.
            Undra sedan på att den svenska fläskexporten under fjolåret har
            sjunkit med tvåtusen ton. Där är förklaringen helt naturlig. -
          ",
i-7ne8e63HXX2HUYKTnHkXe1,riksdagen-records/data/1930/prot-1930--fk--028.xml,,"
          Onsdagen den 30 april. [SPLIT]13 — [SPLIT]Nr 28,
        ",
i-Fy9eZskNDJSHAdarCF7uDC,riksdagen-records/data/1932/prot-1932--ak--045.xml,,"
          20 [SPLIT]Fredagen den 13 maj.
        ",
i-ERE8K6pBLD2dBujmJS6pNQ,riksdagen-records/data/1933/prot-1933--fk--026.xml,,"
            Ang. vissa anslag till nykterhetens främjande. (Forts.) [SPLIT]ligen
            nödvändigt, såsom jag nyss anförde, att man stödjer denna rikskommitté
            i dess synnerligen väl planlagda och synnerligen praktiskt anordnade,
            med nutida metoder och med nutida propagandamedel arbetande verksamhet
            mot dessa illegala former av rusdryckshantering. Jag kan icke
            förstå annat än att de 10,000 kronor, om vilka här talas, äro
            varken hackat eller malet, ty genom dessa 10,000 kronor kan kommittén
            icke utföra något arbete av betydelse. Den presspropaganda, som
            den måste utföra, de affischer, som den låter sprida på arbetsplatserna,
            den personliga kamp gentemot langare, smugglare och lönnbrännare,
            som kommittén bedriver på de enskilda arbetsplatserna bland folkets
            allra bredaste lager såväl inom industriens som inom jordbrukets
            folk, hela detta arbete kan ju icke tillnärmelsevis få den styrka,
            som erfordras, därest anslaget nedsättes till 10,000 kronor. Antingen
            skall man ge kommittén ingenting — om man icke förstår, vad denna
            sak betyder — eller också skall man ge kommittén 20,000 kronor.
            — Det har man, såsom här förut har påpekats, möjlighet till, då
            den lilla skvätt av rusdrycksmedelsfonden, som fortfarande finnes
            kvar, rimligen borde stå till buds för detta ändamål.
          ",
i-BmPrMAzac9D43thqBwDmno,riksdagen-records/data/1936/prot-1936--ak--028.xml,,"
            Ang. statspolisorganisationen m. m. (Forts.) [SPLIT]gjort en gest med
            ena handen, hade Dahl sagt: ”Slå inte, här finns inga flugor',
            samt trängt sig inpå Lidberg. Lidberg, som med ordet ”full” endast
            avsett det allmänna uttrycket om en person, som vore onykter,
            hade förklarat, att han icke menat, att Dahl varit ”finkfärdig',
            men att han varit olämplig att föra bil. Slutligen hade konstapeln
            Hagberg gått emellan Dahl och Lidberg och tillsagt dem att ”detta
            finge de tala om vid rätten”. ”Vill Hagberg också säga, att jag
            var full', hade Dahl frågat Hagberg, vartill Hagberg svarat, ”att
            han vidhölle vad han uppgivit vid polisförhöret'.»
          ",
i-Rf34bawRva8i46yVCTG6gR,riksdagen-records/data/1936/prot-1936--ak--036.xml,,"
          Ordet lämnades på begäran till [SPLIT]Svar å
        ",
i-PPR1jD4Jpqki5G6oEjQ3ee,riksdagen-records/data/1937/prot-1937--ak--015.xml,,"
          Ang. ändrade bestämmelser för arbetarsmåbrukslån. (Forts.) [SPLIT]Vidare
          gav herr talmannen propositioner dels på bifall till vad utskottet
          i punkten 2) hemställt beträffande motionen II:37, dels ock på
          avslag å utskottets berörda hemställan och bifall i stället till
          sistnämnda motion; och fattade kammaren beslut i enlighet med
          innehållet i den förstnämnda propositionen. Slutligen biföll kammaren
          efter av herr talmannen därom framställd proposition utskottets
          hemställan i punkten 3).
        ",
i-VyxJYU1mqECgxwQnFehJNg,riksdagen-records/data/1937/prot-1937--ak--015.xml,,"
          Ang. bidrag till nyodling m. m. å ofullständiga jordbruk. (Forts.
          [SPLIT]vändigt, genom att stimulera verksamheten på detta område. Om
          man ville gå in för vissa ändrade bestämmelser, som vi föreslagit
          i vår motion, såsom t. ex. ”/s i bidragsprocent i stället för
          50 Zz, om man ville höja anslagsbeloppen för nyodling från 250
          till åtminstone 300 kronor per hektar och för betesförbättring
          från 125 till 175 kronor per hektar, skulle utan tvivel verksamheten
          kunna stimuleras i önskvärd omfattning.
        ",
i-GqEqF9kBaynuDQPXRmrCFG,riksdagen-records/data/1938/prot-1938--ak--035.xml,,"
          Ang. förslag till lag om upphävande av 18 kap. 13 $ 2 mom. strafflagen,
          m. m. (Forts.)
        ",
i-Q7pUHSV5QMDe58EsXwLTW7,riksdagen-records/data/1939/prot-1939--ak--021.xml,,"
            Det är väl ändå så, att en sådan praktisk sak som mjölkningen
            läres bäst i hemmen, där barnens och ungdomens intresse för saken
            väckes. Äro hemmen oförmögna att kunna väcka intresse hos barnen
            och ungdomen för de sysslor, som äro väsentliga för jordbrukarhemmen,
            ja, då kan heller aldrig skolan göra det. Jag sätter obetingat
            hemmet i första rummet, och skolan kan aldrig träda i hemmets
            ställe i detta fall.
          ",
i-NDPUhWuRL2BVMyKsqF6YsD,riksdagen-records/data/1939/prot-1939--ak--030.xml,,"
          Ang. vissa åtgärder för förstärkande av den personella Förnorrebe
          Ene
        ",
i-YEea9nAEy1VZVd1TA4qoNn,riksdagen-records/data/1941/prot-1941--ak--033.xml,,"
          Vissa anslag till folkskoleväsendet m. m. (Forts.) [SPLIT]sam får ta
          hand om undervisningen från småskolans första till folkskolans
          sjunde klass. Sju klasser för en enda lärare — vilken strålande
          undervisning skall det inte bli!
        ",
i-UCbW5URuaHzLviNHkg4KU6,riksdagen-records/data/1941/prot-1941--ak--043.xml,,"
          § 1. [SPLIT]Justerades protokollen för den 21, den 25, den 26, den 27
          och den 28 nästlidna juni. [SPLIT]§ 2.
        ",
i-2DWUfejAiRPd5T3mJkRU2g,riksdagen-records/data/1942/prot-1942--ak--018.xml,,"
          Onsdagen den 13 maj 1942 f. m. [SPLIT]Nr 18.  [SPLIT]11
        ",
i-PCxyiZ8fqrkSrdj16D95RD,riksdagen-records/data/1942/prot-1942--ak--018.xml,,"
          Onsdagen den 13 maj 1942 e. m. [SPLIT]Nr 18.  [SPLIT]75
        ",
i-MHGpXAYXpgPwXsbTrR8Mco,riksdagen-records/data/1942/prot-1942--ak--018.xml,,"
            Den 5 maj hölls sammanträde med parterna i Malmö inför förlikningsmannen.
            Vid de därvid förda förhandlingarna vidhöllo samtliga sina tidigare
            dekreterade ståndpunkter i frågan. Förlikningsmannen nödgades,
            efter att ha hört parterna, förklara att dessas inställning var
            sådan, att han icke ansåg sig kunna framlägga förlikningsförslag.
          ",
i-VLnx9PCBYRtjk5aUAVpXvf,riksdagen-records/data/1942/prot-1942--fk--028.xml,,"
            Vad slutligen angår expropriationslagen, har ärendet på riksdagens
            hemställan om utredning hänvisats till egnahemsstyrelsen, som
            fått i uppdrag att utarbeta förslag och lägga fram det för regeringen.
          ",
i-EWYxhP1bPLetPJNwoMfQb7,riksdagen-records/data/1943/prot-1943--ak--035.xml,,"
            Herr talman! Jag vill endast replikera några ord gentemot herr
            Ericsson i Kinna.
          ",
i-XP53hfXuxPW7uLd1tLH2oY,riksdagen-records/data/1943/prot-1943--ak--035.xml,,"
            I mellersta Sverige i bruksområdena har man gått in för dessa
            principer. Arbetarboställen och huggaretorp ha fallit utanför
            de sociala bestämmelserna. De äro av mycket liten omfattning.
            Men de s. k. körareställena, som äro av större omfattning och
            där man har mera jord, så att de kunna hålla häst, ha kommit in
            under bestämmelserna. Därvidlag har ingen tvekan rått om hur man
            skall tolka bestämmelsen eller hur man skall förfara.
          ",
i-NyB6YfK6e89hJUpqBGBqKS,riksdagen-records/data/1944/prot-1944--ak--007.xml,,"
          Interpellation. (Forts.) [SPLIT]försvarsväsendet liksom mellan civilbefolkning
          och militärer. Demokratise- 2ingsprocessen bör påskyndas, och
          som ett led härvid bör rätten att hänvända sig till MO bibehållas
          okränkt.
        ",
i-KGVQcxArgzW5FJFpEfUWWV,riksdagen-records/data/1946/prot-1946--fk--015.xml,,"
          Onsdagen den 10 april 1946. [SPLIT]Nr 15. [SPLIT]25
        ",
i-MmG75KSEz77oL517CZxSxr,riksdagen-records/data/1947/prot-1947--ak--012.xml,,"
          Meddelande [SPLIT]Herr andre vice talmannen anmälde, att överläggningen
          i anledning av det [SPLIT]å a exeek [SPLIT]av hans excellens herr statsministern
          i enlighet med Kungl. Maj:ts skrivelse [SPLIT]linislera [SPLIT]nr 190 vid förmiddagens
          sammanträde lämnade meddelandet nu komme att
        ",
i-YGsyKV9h8zYZd6ufTNhEXG,riksdagen-records/data/1947/prot-1947--ak--014.xml,,"
            Herr talman! Jag skall givetvis icke här uppträda som talesman
            för utskottet. utan det får väl vederbörande i utskottet göra.
            Jag vill först och främst uttala min stora tillfredsställelse
            över den förståelse utskottet haft för föreliggande fråga liksom
            också den föregående ärade talarens erkännande av det berättigade
            i motionens syfte.
          ",
i-HZoUeuXkrUPCZ1Qmj3iwuo,riksdagen-records/data/1947/prot-1947--ak--033.xml,,"
          Härmed var överläggningen slutad. Herr talmannen gav propositioner
          på 1:0) bifall till utskottets hemställan; 2:0) bifall till den
          vid utlåtandet fogade reservationen; samt 3:0) bifall till utskottets
          hemställan med den ändring i motiveringen, som under överläggningen
          föreslagits av herr Karlsson i Stuvsta; och fann herr talmannen
          den förstnämnda propositionen vara med övervägande ja besvarad.
          Herr Liedberg begärde emellertid votering, i anledning varav herr
          talmannen för bestämmande av kontrapropositionen ånyo upptog de
          båda återstående propositionerna, av vilka herr talmannen nu fann
          den under 2:0) angivna hava flertalets mening för sig. Beträffande
          kontrapropositionen begärde emellertid herr Karlsson i Stuvsta
          votering, i anledning varav efter given varsel följande voteringsproposition
          upplästes och godkändes:
        ",
i-LUcopM28nX6PoyqnM9DNqv,riksdagen-records/data/1947/prot-1947--fk--028.xml,,"
            Vad själva sakfrågan beträffar vill jag endast säga att det har
            anförts en hel del exempel på hur växtskyddsanstalten sköter sig,
            vilka exempel ge oss full anledning att skriva så som vi ha gjort
            i utlåtandet. Att skriva något mera strängt, om jag så får uttrycka
            mig, ha vi emellertid inte velat vara med om när frågan nu är
            föremål för utredning.
          ",
i-58QPDPFtK3cnJMKwPSk3Lr,riksdagen-records/data/1948/prot-1948--fk--040.xml,,"
            Jag vill sluta med att till regeringen säga, att vi väl kunna
            ha olika uppfattningar om den ena eller den andra detaljen. Men
            huvudsaken just nu är att hos oss alla finns den goda viljan att
            i vårt försvar fylla ut där utfyllnad be-
          ",
i-9D4wob2y575n9EEdVBsUpp,riksdagen-records/data/1949/prot-1949--fk--013.xml,,"
            Jag hoppas, herr talman, att dessa synpunkter måtte beaktas,
            och hemställer att kammaren, när den går att fatta beslut, följer
            reservationens linje.
          ",
i-9S6euBWjVzhJVwp6bStPzN,riksdagen-records/data/1950/prot-1950--fk--013.xml,,"
          II. att motionerna I: 222 och II: 247, i vad de avsåge begäran
          om utredning, icke måtte till någon riksdagens åtgärd föranleda.
        ",
i-PvLPWtAHxCqEVL8Z5VYyLy,riksdagen-records/data/1952/prot-1952--fk--022.xml,,"
          III) beträffande 1 $ i förslaget till lag angående ändring i
          lagen om kommunernas bidrag till kostnaderna för folkpensionering
          av herrar Johansson i Mysinge och Bengtson, vilka
        ",
